count,county_fips,hhpop,horate,medhhincome,AdjCount,UnadjCount
1222,25009,286558.999,0.638050746,70000,0,0
1223,25011,26403.402,0.643496016,58100,0,0
1224,25013,176156.5,0.607354824,51200,0,0
1225,25015,61264.098,0.688380591,61700,0,0
1226,25017,585679.914,0.61546719,89000,0,0
1227,25019,4615.156,0.790697216,63460,8,8
1228,25021,257402.436,0.692400537,95000,0,0
1229,25023,182044.644,0.749154526,77000,0,0
1230,25025,300841,0.350683584,57000,8,8
1231,25027,303648.303,0.640485019,65200,0,0
1232,26001,4731.92,0.812794806,41430,0,0
1233,26003,3791.329,0.761961834,42301,5,5
1234,26005,42078,0.812966396,59010,1,1
1235,26007,12835.333,0.812794806,41430,0,0
1236,26009,9887.84,0.782148578,45050,0,0
1237,26011,6848.94,0.82214182,39300,0,0
1238,26013,3407.55,0.755894998,45070,6,7
1239,26015,23407.659,0.739207539,48000,0,0
1240,26017,42661.325,0.758112834,51400,0,0
1241,26019,7278.884,0.800108368,51000,0,0
1242,26021,64279,0.696961683,44050,1,1
1243,26023,16604.325,0.750927846,49400,0,0
1244,26025,53845.341,0.739207539,48000,0,0
1245,26027,20033.761,0.795177051,49000,0,0
1246,26029,10938.423,0.782148578,45050,0,0
1247,26031,11297.459,0.812794806,41430,0,0
1248,26033,15165.316,0.761961834,42301,0,0
1249,26035,11057.235,0.687472049,38000,0,0
1250,26037,29920.676,0.739641711,57000,0,0
1251,26039,6092.347,0.812794806,41430,8,8
1252,26041,14631.326,0.761961834,42301,0,0
1253,26043,10154.499,0.755894998,45070,0,0
1254,26045,42702.324,0.739641711,57000,0,0
1255,26047,13719.378,0.782148578,45050,0,0
1256,26049,162845.701,0.712199446,43400,0,0
1257,26051,11056.146,0.82214182,39300,0,0
1258,26053,6338.043,0.755894998,45070,8,8
1259,26055,36143.424,0.800108368,51000,0,0
1260,26057,15222.984,0.687472049,38000,0,0
1261,26059,17405.278,0.784117151,47800,0,0
1262,26061,14175.408,0.755894998,45070,0,0
1263,26063,13147.38,0.802405498,43800,0,0
1264,26065,111265,0.574448389,45900,0,0
1265,26067,23445.51,0.767294889,43450,0,0
1266,26069,11153.988,0.82214182,39300,0,0
1267,26071,4566.117,0.755894998,45070,0,0
1268,26073,25148.781,0.687472049,38000,0,0
1269,26075,59293,0.71045486,54900,0,0
1270,26077,101228,0.64724187,50000,0,0
1271,26079,7230.483,0.782148578,45050,0,0
1272,26081,237258,0.678059328,55520,0,0
1273,26083,817.812,0.755894998,45070,8,8
1274,26085,4481.6,0.798687969,43600,0,0
1275,26087,33156.045,0.780765679,57800,0,0
1276,26089,9035.856,0.800108368,51000,0,0
1277,26091,37156.722,0.784117151,47800,0,0
1278,26093,71100,0.848762307,73400,0,0
1279,26095,2616.551,0.761961834,42301,8,8
1280,26097,4378.718,0.761961834,42301,0,0
1281,26099,341489,0.71750481,54000,0,0
1282,26101,10290.836,0.800108368,51000,0,0
1283,26103,25965.531,0.755894998,45070,0,0
1284,26105,11159.184,0.798687969,43600,0,0
1285,26107,15701.387,0.767294889,43450,0,0
1286,26109,9451.623,0.761961834,42301,0,0
1287,26111,33113.675,0.758112834,51400,0,0
1288,26113,6241.699,0.782148578,45050,0,0
1289,26115,58885,0.811802666,55000,0,0
1290,26117,23232.369,0.767294889,43450,0,0
1291,26119,4199.579,0.812794806,41430,0,0
1292,26121,63215,0.749648027,45500,0,0
1293,26123,18822.72,0.798687969,43600,0,0
1294,26125,497822,0.704358184,69620,0,0
1295,26127,10307.68,0.798687969,43600,0,0
1296,26129,9343.911,0.82214182,39300,0,0
1297,26131,2657.889,0.755894998,45070,0,0
1298,26133,8667.734,0.767294889,43450,0,0
1299,26135,3726.387,0.812794806,41430,0,1
1300,26137,10469.373,0.812794806,41430,0,0
1301,26139,98598,0.777034017,59500,0,0
1302,26141,5796.602,0.812794806,41430,0,0
1303,26143,10518.015,0.82214182,39300,8,8
1304,26145,77211,0.702555335,42100,0,0
1305,26147,63570,0.76127104,53000,0,0
1306,26149,22464.675,0.750927846,49400,0,0
1307,26151,17128.26,0.802405498,43800,1,1
1308,26153,3364.137,0.761961834,42301,6,6
1309,26155,27232.254,0.794803104,55900,0,0
1310,26157,22104.36,0.802405498,43800,0,0
1311,26159,29189.239,0.795177051,49000,0,0
1312,26161,138097,0.584712195,61000,0,0
1313,26163,667412,0.615168741,41000,0,0
1314,26165,13781.177,0.782148578,45050,0,0
1315,27001,6893.922,0.81595092,49000,0,0
1316,27003,126822,0.781772879,73000,0,0
1317,27005,12926.562,0.748815269,50000,0,0
1318,27007,17710.77,0.748815269,50000,0,0
1319,27009,14414.316,0.790843353,65600,0,0
1320,27011,2244.276,0.74860846,57000,0,0
1321,27013,25164.024,0.70623204,52000,0,0
1322,27015,10278.471,0.761040723,51000,0,0
1323,27017,15060.168,0.813304075,49000,0,0
1324,27019,35080.128,0.795921383,84500,0,0
1325,27021,12129.156,0.81595092,49000,0,0
1326,27023,4953.48,0.761040723,51000,0,0
1327,27025,20008.135,0.803436652,58300,0,0
1328,27027,23740.717,0.736915191,58160,0,0
1329,27029,3450.15,0.748815269,50000,0,0
1330,27031,2235.987,0.78698132,47700,8,8
1331,27033,4673.493,0.751498718,48900,0,0
1332,27035,25950.72,0.786141772,49000,0,0
1333,27037,158944,0.738574592,78300,0,0
1334,27039,8061.476,0.761161852,55500,0,0
1335,27041,15460.568,0.74860846,57000,0,0
1336,27043,5806.461,0.751498718,48900,0,0
1337,27045,8278.195,0.731870293,57700,2,3
1338,27047,12551.412,0.761161852,55500,0,0
1339,27049,17535.91,0.754594429,61800,1,2
1340,27051,2555.981,0.74860846,57000,0,0
1341,27053,499753,0.619243906,68800,0,0
1342,27055,7517.496,0.731870293,57700,0,0
1343,27057,8142.354,0.748815269,50000,0,0
1344,27059,14048.265,0.803436652,58300,0,0
1345,27061,19126.746,0.81595092,49000,0,0
1346,27063,4107.009,0.751498718,48900,0,0
1347,27065,6020.685,0.803436652,58300,0,0
1348,27067,16580.051,0.780681796,60000,0,0
1349,27069,1808.261,0.736915191,58160,0,0
1350,27071,5790.633,0.78698132,47700,0,0
1351,27073,2889.53,0.761040723,51000,0,0
1352,27075,4758.639,0.78698132,47700,8,8
1353,27077,1610.07,0.748815269,50000,0,0
1354,27079,10521.546,0.754594429,61800,0,0
1355,27081,2352.903,0.761040723,51000,0,0
1356,27083,10278.471,0.761040723,51000,0,0
1357,27085,14383.325,0.780681796,60000,0,0
1358,27087,2162.094,0.748815269,50000,0,0
1359,27089,3791.515,0.736915191,58160,0,0
1360,27091,8355.639,0.751498718,48900,0,0
1361,27093,9153.025,0.780681796,60000,0,0
1362,27095,9669.585,0.803436652,58300,0,0
1363,27097,13784.576,0.786141772,49000,6,7
1364,27099,15714.776,0.761161852,55500,0,0
1365,27101,3493.318,0.751498718,48900,0,0
1366,27103,12855.534,0.70623204,52000,0,0
1367,27105,8544.467,0.751498718,48900,0,0
1368,27107,2741.557,0.736915191,58160,0,0
1369,27109,58101,0.747095575,66600,0,0
1370,27111,24624.695,0.74860846,57000,8,8
1371,27113,5599.776,0.736915191,58160,0,0
1372,27115,11068.33,0.803436652,58300,0,0
1373,27117,3823.767,0.751498718,48900,0,0
1374,27119,12716.158,0.736915191,58160,5,7
1375,27121,4737.916,0.74860846,57000,0,0
1376,27123,207067,0.591533175,56000,7,7
1377,27125,1633.268,0.736915191,58160,0,0
1378,27127,6398.245,0.761040723,51000,0,0
1379,27129,6171.754,0.780681796,60000,0,0
1380,27131,24340.89,0.754594429,61800,0,0
1381,27133,3870.974,0.751498718,48900,0,0
1382,27135,6299.748,0.736915191,58160,0,0
1383,27137,84440.749,0.716767209,50010,0,0
1384,27139,47794.872,0.801654537,90000,0,0
1385,27141,33157.684,0.790843353,65600,0,0
1386,27143,5962.542,0.780681796,60000,0,0
1387,27145,58622,0.630838252,54100,8,8
1388,27147,14694.336,0.761161852,55500,0,0
1389,27149,4176.847,0.74860846,57000,0,0
1390,27151,4176.847,0.74860846,57000,0,0
1391,27153,10324.48,0.786141772,49000,6,6
1392,27155,1496.184,0.74860846,57000,0,0
1393,27157,8591.424,0.731870293,57700,0,0
1394,27159,5748.224,0.786141772,49000,0,0
1395,27161,7521.855,0.70623204,52000,0,0
1396,27163,92128,0.801005123,88000,0,0
1397,27165,4484.665,0.751498718,48900,0,0
1398,27167,2805.345,0.74860846,57000,0,0
1399,27169,20359.885,0.731870293,57700,0,0
1400,27171,47010,0.76639013,77700,3,3
1401,27173,4169.179,0.761040723,51000,0,0
1402,28001,11478.95,0.721148276,34000,0,0
1403,28003,13579.566,0.766488414,41900,0,0
1404,28005,4657.174,0.721148276,34000,0,0
1405,28007,7026.558,0.628838188,31000,0,0
1406,28009,3188.724,0.766488414,41900,0,0
1407,28011,11766.42,0.539323091,25000,0,0
1408,28013,6136.771,0.676355204,36200,0,0
1409,28015,3787.041,0.628838188,31000,0,0
1410,28017,7111.772,0.676355204,36200,0,0
1411,28019,3095.808,0.649916274,36450,0,0
1412,28021,3410.888,0.721148276,34000,0,0
1413,28023,6336.117,0.689943699,36000,0,0
1414,28025,7481.536,0.649916274,36450,0,0
1415,28027,9012.232,0.645205095,34000,0,0
1416,28029,10469.48,0.732368752,40000,0,0
1417,28031,6921.72,0.745496062,33300,0,0
1418,28033,62099,0.740623843,58800,0,0
1419,28035,28351.449,0.637294094,40100,0,0
1420,28037,2886.136,0.721148276,34000,0,0
1421,28039,8558.76,0.761813394,44700,0,0
1422,28041,5107.752,0.745496062,33300,0,0
1423,28043,7847.844,0.628838188,31000,0,0
1424,28045,16639.08,0.761813394,44700,0,0
1425,28047,77951,0.531077215,42300,0,0
1426,28049,90388.367,0.562410515,38600,0,0
1427,28051,6889.677,0.628838188,31000,0,0
1428,28053,3233.52,0.539323091,25000,0,0
1429,28055,494.01,0.539323091,25000,0,0
1430,28057,9577.951,0.676355204,36200,0,0
1431,28059,49984,0.704005282,45000,0,0
1432,28061,6022.896,0.745224224,30000,0,0
1433,28063,2754.948,0.721148276,34000,0,0
1434,28065,4439.448,0.745496062,33300,0,0
1435,28067,23963.472,0.745496062,33300,0,0
1436,28069,3675.738,0.745224224,30000,0,0
1437,28071,19385.314,0.676355204,36200,0,0
1438,28073,21086.792,0.637294094,40100,0,0
1439,28075,30377.412,0.689943699,36000,0,0
1440,28077,4591.58,0.721148276,34000,0,0
1441,28079,8370.054,0.745224224,30000,0,0
1442,28081,32864.88,0.649374043,39000,0,0
1443,28083,11589.258,0.628838188,31000,0,0
1444,28085,12397.266,0.721148276,34000,0,0
1445,28087,21735.152,0.649916274,36450,0,0
1446,28089,35346.642,0.72441037,56700,0,0
1447,28091,10221.951,0.637294094,40100,0,0
1448,28093,13634.544,0.766488414,41900,0,0
1449,28095,15141.192,0.676355204,36200,0,0
1450,28097,3923.922,0.628838188,31000,0,0
1451,28099,10451.496,0.745224224,30000,0,0
1452,28101,8223.471,0.689943699,36000,0,0
1453,28103,4192.24,0.649916274,36450,0,0
1454,28105,17284.928,0.649916274,36450,0,0
1455,28107,11959.36,0.645205095,34000,0,0
1456,28109,21157.68,0.761813394,44700,0,0
1457,28111,4628.808,0.637294094,40100,0,0
1458,28113,14365.086,0.721148276,34000,0,0
1459,28115,11880.21,0.649374043,39000,0,0
1460,28117,9236.304,0.766488414,41900,0,0
1461,28119,2818.992,0.645205095,34000,0,0
1462,28121,54378.216,0.731590937,54000,0,0
1463,28123,9964.35,0.745224224,30000,0,0
1464,28125,1706.58,0.539323091,25000,0,0
1465,28127,10589.784,0.731590937,54000,0,0
1466,28129,5801.466,0.745224224,30000,0,0
1467,28131,6751.32,0.761813394,44700,0,0
1468,28133,10149.66,0.539323091,25000,0,0
1469,28135,5296.288,0.645205095,34000,0,0
1470,28137,9951.896,0.645205095,34000,0,0
1471,28139,8136.744,0.766488414,41900,0,0
1472,28141,7202.118,0.766488414,41900,0,0
1473,28143,3715.944,0.645205095,34000,0,0
1474,28145,10769.91,0.649374043,39000,0,0
1475,28147,5509.896,0.721148276,34000,0,0
1476,28149,17312.033,0.732368752,40000,0,0
1477,28151,17604.72,0.539323091,25000,0,0
1478,28153,7351.344,0.745496062,33300,0,0
1479,28155,3740.768,0.649916274,36450,0,0
1480,28157,3542.076,0.721148276,34000,0,0
1481,28159,6965.568,0.649916274,36450,0,0
1482,28161,4562.7,0.628838188,31000,0,0
1483,28163,10260.478,0.75784442,60000,0,0
1484,29001,9791.096,0.701919887,44200,0,0
1485,29003,6316.49,0.680340664,50100,0,0
1486,29005,2180.9,0.693750287,40720,0,0
1487,29007,9061.403,0.728002717,45000,0,0
1488,29009,14104.5,0.631855082,39600,1,1
1489,29011,4823.364,0.710227965,40000,0,0
1490,29013,6587.812,0.763618634,62800,0,0
1491,29015,7196.1,0.707772266,40000,0,0
1492,29017,4648.434,0.66088644,44120,0,0
1493,29019,69153,0.558659783,50100,0,0
1494,29021,32540.814,0.680340664,50100,0,0
1495,29023,16768.83,0.710670512,35000,0,0
1496,29025,3648.15,0.70231405,50000,0,0
1497,29027,16412.312,0.678630043,53110,0,0
1498,29029,14543.604,0.679946112,48000,0,0
1499,29031,28513.59,0.66088644,44120,0,0
1500,29033,3353.692,0.7119163,40700,0,0
1501,29035,2454.99,0.710670512,35000,0,0
1502,29037,38534.188,0.763618634,62800,0,0
1503,29039,5463.198,0.710227965,40000,0,0
1504,29041,2860.502,0.7119163,40700,0,0
1505,29043,29452.776,0.736762063,51200,0,0
1506,29045,2749.224,0.701919887,44200,0,0
1507,29047,89635.816,0.71053071,65000,0,0
1508,29049,8113.05,0.70231405,50000,0,0
1509,29051,28111.629,0.678630043,53110,0,0
1510,29053,6411.47,0.7119163,40700,0,0
1511,29055,9416.475,0.69422475,40900,0,0
1512,29057,3051.516,0.710227965,40000,0,0
1513,29059,6349.5,0.707772266,40000,0,0
1514,29061,3227.732,0.693750287,40720,0,0
1515,29063,4704.696,0.680340664,50100,0,0
1516,29065,5942.842,0.69422475,40900,0,0
1517,29067,5283.446,0.683907813,33700,0,0
1518,29069,12461.788,0.625823036,34200,0,0
1519,29071,41308,0.70216423,51000,5,6
1520,29073,5775.438,0.69422475,40900,0,0
1521,29075,2573.462,0.693750287,40720,0,0
1522,29077,119770.592,0.561196992,43600,8,8
1523,29079,3925.62,0.693750287,40720,0,0
1524,29081,3445.822,0.693750287,40720,0,0
1525,29083,8711.586,0.710227965,40000,0,0
1526,29085,3640.38,0.707772266,40000,0,0
1527,29087,1875.574,0.693750287,40720,0,0
1528,29089,3698.925,0.7119163,40700,0,0
1529,29091,15603.448,0.683907813,33700,2,2
1530,29093,4161,0.710670512,35000,0,0
1531,29095,280898,0.587526433,48000,0,0
1532,29097,45115.353,0.660423803,45000,0,0
1533,29099,82734,0.796951676,55600,0,0
1534,29101,20527.65,0.70231405,50000,3,3
1535,29103,1591.656,0.701919887,44200,0,0
1536,29105,13418.61,0.707772266,40000,0,0
1537,29107,13013.55,0.70231405,50000,0,0
1538,29109,15060.708,0.710227965,40000,7,7
1539,29111,3906.792,0.701919887,44200,0,0
1540,29113,18623.436,0.728002717,45000,0,0
1541,29115,4885.216,0.693750287,40720,0,0
1542,29117,5801.194,0.693750287,40720,0,0
1543,29119,9139.716,0.631855082,39600,0,0
1544,29121,5932.536,0.701919887,44200,0,0
1545,29123,4785.15,0.710670512,35000,0,0
1546,29125,3473.633,0.69422475,40900,0,0
1547,29127,10996.896,0.701919887,44200,0,0
1548,29129,1439.394,0.693750287,40720,0,0
1549,29131,8183.7,0.679946112,48000,0,0
1550,29133,5587.848,0.625823036,34200,0,0
1551,29135,5766.488,0.678630043,53110,0,0
1552,29137,3376.24,0.701919887,44200,0,0
1553,29139,4355.481,0.728002717,45000,0,0
1554,29141,6780.78,0.679946112,48000,0,0
1555,29143,7406.116,0.625823036,34200,0,0
1556,29145,22321.647,0.660423803,45000,3,4
1557,29147,8941.69,0.693750287,40720,0,0
1558,29149,4197.13,0.683907813,33700,0,0
1559,29151,5156.571,0.678630043,53110,0,0
1560,29153,3752.728,0.683907813,33700,0,0
1561,29155,7140.028,0.625823036,34200,0,0
1562,29157,7288.484,0.739410418,41200,0,0
1563,29159,15338.209,0.7119163,40700,0,0
1564,29161,17200.761,0.69422475,40900,0,0
1565,29163,6558.253,0.728002717,45000,0,0
1566,29165,38111.184,0.629106669,66010,0,0
1567,29167,11767.74,0.707772266,40000,1,1
1568,29169,17255.916,0.679946112,48000,0,0
1569,29171,1919.192,0.693750287,40720,0,0
1570,29173,3906.792,0.701919887,44200,0,0
1571,29175,9222.653,0.7119163,40700,0,0
1572,29177,9147.6,0.70231405,50000,0,0
1573,29179,2621.43,0.710670512,35000,0,0
1574,29181,5534.13,0.710670512,35000,0,0
1575,29183,142900,0.771126662,74050,0,0
1576,29185,3839.004,0.710227965,40000,0,0
1577,29186,6946.072,0.739410418,41200,0,0
1578,29187,25044.992,0.739410418,41200,0,0
1579,29189,398947,0.696084944,60000,0,0
1580,29195,8482.868,0.7119163,40700,0,0
1581,29197,1688.12,0.701919887,44200,0,0
1582,29199,1832.816,0.701919887,44200,0,0
1583,29201,14759.976,0.66088644,44120,0,0
1584,29203,3258.948,0.683907813,33700,0,0
1585,29205,2459.832,0.701919887,44200,0,0
1586,29207,11707.872,0.625823036,34200,0,0
1587,29209,12750.468,0.631855082,39600,0,0
1588,29211,2573.462,0.693750287,40720,0,0
1589,29213,20423.316,0.631855082,39600,0,0
1590,29215,10023.734,0.683907813,33700,0,0
1591,29217,8268.624,0.710227965,40000,0,0
1592,29219,11514.49,0.728002717,45000,0,0
1593,29221,9636.452,0.739410418,41200,0,0
1594,29223,5284.47,0.710670512,35000,0,0
1595,29225,13771.632,0.736762063,51200,4,5
1596,29227,828.742,0.693750287,40720,0,0
1597,29229,7258.566,0.683907813,33700,0,0
1598,29510,141312,0.436261606,40000,,
1599,30001,3837.022,0.686385171,50000,8,8
1600,30003,5213.208,0.717916492,53500,8,8
1601,30005,2653.508,0.631270002,45000,8,8
1602,30007,2327.374,0.686385171,50000,0,0
1603,30009,4583.501,0.658525655,56000,0,0
1604,30011,458.304,0.717916492,53500,8,8
1605,30013,33168.85,0.631270002,45000,8,8
1606,30015,2351.973,0.631270002,45000,8,8
1607,30017,4754.904,0.717916492,53500,8,8
1608,30019,687.456,0.717916492,53500,0,0
1609,30021,3609.144,0.717916492,53500,8,8
1610,30023,3899.924,0.686385171,50000,0,0
1611,30025,1145.76,0.717916492,53500,0,0
1612,30027,4703.946,0.631270002,45000,8,8
1613,30029,36307.689,0.701996649,40600,0,0
1614,30031,40555.281,0.658525655,56000,0,0
1615,30033,515.592,0.717916492,53500,8,8
1616,30035,5349.564,0.701996649,40600,8,8
1617,30037,343.728,0.717916492,53500,0,0
1618,30039,1258.04,0.686385171,50000,0,0
1619,30041,6573.463,0.631270002,45000,8,8
1620,30043,4780.552,0.686385171,50000,0,0
1621,30045,844.298,0.631270002,45000,0,1
1622,30047,12210.74,0.651693837,47500,0,0
1623,30049,26418.84,0.686385171,50000,0,0
1624,30051,964.912,0.631270002,45000,0,0
1625,30053,7875.747,0.701996649,40600,0,0
1626,30055,687.456,0.717916492,53500,8,8
1627,30057,3208.002,0.686385171,50000,1,2
1628,30059,783.991,0.631270002,45000,1,2
1629,30061,1815.11,0.651693837,47500,1,2
1630,30063,46532.82,0.651693837,47500,0,0
1631,30065,1833.216,0.717916492,53500,2,3
1632,30067,7078.318,0.658525655,56000,0,0
1633,30069,180.921,0.631270002,45000,0,0
1634,30071,1718.64,0.717916492,53500,8,8
1635,30073,2532.894,0.631270002,45000,0,0
1636,30075,687.456,0.717916492,53500,8,8
1637,30077,2956.394,0.686385171,50000,0,0
1638,30079,458.304,0.717916492,53500,0,0
1639,30081,17078.535,0.651693837,47500,0,0
1640,30083,3952.872,0.717916492,53500,3,4
1641,30085,4239.312,0.717916492,53500,8,8
1642,30087,3723.72,0.717916492,53500,8,8
1643,30089,4867.795,0.651693837,47500,0,0
1644,30091,1374.912,0.717916492,53500,0,0
1645,30093,14278.754,0.686385171,50000,0,0
1646,30095,4119.349,0.658525655,56000,0,0
1647,30097,1682.551,0.658525655,56000,0,0
1648,30099,2472.587,0.631270002,45000,1,1
1649,30101,2171.052,0.631270002,45000,3,3
1650,30103,286.44,0.717916492,53500,0,0
1651,30105,2978.976,0.717916492,53500,8,8
1652,30107,904.605,0.631270002,45000,0,0
1653,30109,401.016,0.717916492,53500,0,0
1654,30111,62278.72,0.663474137,57000,7,7
1655,31001,13138.026,0.661786481,49800,0,0
1656,31003,2544.84,0.733922761,53000,0,0
1657,31005,173.592,0.717821098,47300,0,0
1658,31007,276.132,0.698253009,45000,0,0
1659,31009,168.976,0.658910141,48600,0,0
1660,31011,2120.7,0.733922761,53000,0,0
1661,31013,4648.222,0.698253009,45000,0,0
1662,31015,874.418,0.698253009,45000,0,0
1663,31017,1288.616,0.698253009,45000,0,0
1664,31019,19275.498,0.661786481,49800,0,0
1665,31021,2615.53,0.733922761,53000,0,0
1666,31023,3393.064,0.71560837,55000,0,0
1667,31025,9978.85,0.755880187,54300,0,0
1668,31027,3393.12,0.733922761,53000,0,0
1669,31029,1605.726,0.717821098,47300,0,0
1670,31031,2347.122,0.698253009,45000,8,8
1671,31033,4141.98,0.698253009,45000,0,0
1672,31035,2733.093,0.661786481,49800,0,0
1673,31037,4029.33,0.733922761,53000,0,0
1674,31039,3534.5,0.733922761,53000,0,0
1675,31041,4351.132,0.658910141,48600,8,8
1676,31043,8058.66,0.733922761,53000,0,0
1677,31045,3773.804,0.698253009,45000,0,0
1678,31047,9938.142,0.717821098,47300,0,0
1679,31049,782.374,0.698253009,45000,0,0
1680,31051,2332.77,0.733922761,53000,0,0
1681,31053,14499.88,0.755880187,54300,0,0
1682,31055,212284,0.607181888,58800,0,0
1683,31057,824.562,0.717821098,47300,0,0
1684,31059,2336.208,0.71560837,55000,0,0
1685,31061,1342.572,0.661786481,49800,0,0
1686,31063,1128.348,0.717821098,47300,0,0
1687,31065,2039.706,0.717821098,47300,0,0
1688,31067,8955.464,0.71560837,55000,0,0
1689,31069,828.396,0.698253009,45000,4,4
1690,31071,802.636,0.658910141,48600,0,0
1691,31073,824.562,0.717821098,47300,0,0
1692,31075,260.388,0.717821098,47300,0,0
1693,31077,1013.856,0.658910141,48600,0,0
1694,31079,23191.956,0.658910141,48600,0,0
1695,31081,3590.74,0.658910141,48600,0,0
1696,31083,1438.47,0.661786481,49800,0,0
1697,31085,390.582,0.717821098,47300,0,0
1698,31087,1171.746,0.717821098,47300,0,0
1699,31089,4326.068,0.698253009,45000,8,8
1700,31091,303.786,0.717821098,47300,0,0
1701,31093,2492.396,0.658910141,48600,0,0
1702,31095,3003.696,0.71560837,55000,0,0
1703,31097,2113.712,0.71560837,55000,0,0
1704,31099,2733.093,0.661786481,49800,0,0
1705,31101,3428.442,0.717821098,47300,0,0
1706,31103,322.154,0.698253009,45000,0,0
1707,31105,1564.748,0.698253009,45000,0,0
1708,31107,3322.43,0.733922761,53000,0,0
1709,31109,120669,0.578060645,52300,0,2
1710,31111,14798.718,0.717821098,47300,8,8
1711,31113,303.786,0.717821098,47300,0,0
1712,31115,253.464,0.658910141,48600,0,0
1713,31117,216.99,0.717821098,47300,0,0
1714,31119,13431.1,0.733922761,53000,0,0
1715,31121,3126.056,0.658910141,48600,0,0
1716,31123,2070.99,0.698253009,45000,0,0
1717,31125,1413.8,0.733922761,53000,0,0
1718,31127,2892.448,0.71560837,55000,0,0
1719,31129,1870.011,0.661786481,49800,0,0
1720,31131,6285.512,0.71560837,55000,0,0
1721,31133,1112.48,0.71560837,55000,0,0
1722,31135,1215.144,0.717821098,47300,0,0
1723,31137,3835.92,0.661786481,49800,0,0
1724,31139,2756.91,0.733922761,53000,0,0
1725,31141,12370.75,0.733922761,53000,0,0
1726,31143,2169.336,0.71560837,55000,0,0
1727,31145,4513.392,0.717821098,47300,0,0
1728,31147,3337.44,0.71560837,55000,0,0
1729,31149,644.308,0.698253009,45000,0,0
1730,31151,5673.648,0.71560837,55000,0,0
1731,31153,64495,0.705667106,78000,0,0
1732,31155,8227.46,0.755880187,54300,0,0
1733,31157,15233.282,0.698253009,45000,0,0
1734,31159,6730.504,0.71560837,55000,0,0
1735,31161,2255.078,0.698253009,45000,8,8
1736,31163,1267.32,0.658910141,48600,0,0
1737,31165,552.264,0.698253009,45000,4,5
1738,31167,2332.77,0.733922761,53000,0,0
1739,31169,2113.712,0.71560837,55000,0,0
1740,31171,260.388,0.717821098,47300,0,0
1741,31173,2686.22,0.733922761,53000,0,0
1742,31175,1689.76,0.658910141,48600,0,0
1743,31177,8023.81,0.755880187,54300,0,0
1744,31179,3675.88,0.733922761,53000,0,0
1745,31181,1582.317,0.661786481,49800,0,0
1746,31183,337.952,0.658910141,48600,0,0
1747,31185,5451.152,0.71560837,55000,0,0
1748,32001,9451.365,0.697892527,57200,0,0
1749,32003,740966,0.513873781,50200,0,0
1750,32005,19023.147,0.624174486,50000,0,0
1751,32007,18516.96,0.697892527,57200,8,8
1752,32009,321.475,0.697892527,57200,8,8
1753,32011,771.54,0.697892527,57200,0,0
1754,32013,6236.615,0.697892527,57200,0,0
1755,32015,2186.03,0.697892527,57200,0,0
1756,32017,2057.44,0.697892527,57200,0,0
1757,32019,21008.728,0.624174486,50000,0,0
1758,32021,1800.26,0.697892527,57200,7,7
1759,32023,16652.405,0.697892527,57200,0,0
1760,32027,2571.8,0.697892527,57200,0,0
1761,32029,1601.275,0.624174486,50000,8,8
1762,32031,172751,0.563180532,55200,0,0
1763,32033,3793.405,0.697892527,57200,0,0
1764,32510,22353.799,0.624174486,50000,8,8
1765,33001,24251.955,0.744470209,59100,0,0
1766,33003,19209.333,0.735955226,60000,0,0
1767,33005,30205.472,0.723491889,60000,0,0
1768,33007,13137.538,0.680370477,56000,0,0
1769,33009,35340.462,0.680370477,56000,0,0
1770,33011,156955.273,0.651687726,71100,0,0
1771,33013,55010.213,0.716507333,70700,0,0
1772,33015,118534.558,0.776610902,85000,0,0
1773,33017,47781.073,0.67170394,65000,0,0
1774,33019,17138.528,0.723491889,60000,0,0
1775,34001,101313.3,0.67995811,53600,0,0
1776,34003,336675,0.648025544,90000,4,4
1777,34005,163505,0.736332222,76000,0,0
1778,34007,185113,0.671746447,66000,0,0
1779,34009,39206.7,0.747606914,54000,0,0
1780,34011,51516.48,0.661614905,50000,0,0
1781,34013,279874,0.421578996,50600,8,8
1782,34015,103876,0.782529169,79790,0,0
1783,34017,255507,0.299717816,60000,8,8
1784,34019,47057,0.835582379,105000,0,1
1785,34021,127966,0.627924605,74000,0,0
1786,34023,280855,0.62080433,77300,0,0
1787,34025,234364,0.74020754,87000,0,0
1788,34027,179453,0.746273397,100000,0,0
1789,34029,222497,0.779745345,62100,0,0
1790,34031,157048,0.524018135,56700,7,7
1791,34033,21611.52,0.69874442,60650,0,0
1792,34035,117226,0.741217819,99000,0,0
1793,34037,53452,0.821821447,90000,0,0
1794,34039,188034,0.576640395,70500,8,8
1795,34041,41813,0.696290627,67000,0,0
1796,35001,261838.542,0.620041881,47300,0,0
1797,35003,1267.112,0.701379199,32300,8,8
1798,35005,24223.152,0.693132504,34600,8,8
1799,35006,7594.515,0.714149488,30100,8,8
1800,35007,4854.954,0.612928155,36000,8,8
1801,35009,17028.57,0.612928155,36000,0,0
1802,35011,724.62,0.612928155,36000,8,8
1803,35013,74630,0.64475412,38000,2,2
1804,35015,19016.244,0.704937211,60000,2,4
1805,35017,10062.36,0.701379199,32300,6,7
1806,35019,1666.626,0.612928155,36000,8,8
1807,35021,253.617,0.612928155,36000,8,8
1808,35023,1677.06,0.701379199,32300,5,6
1809,35025,22869.756,0.704937211,60000,8,8
