GRS	STS	TGS	WTS	SES	TNS	GHH	SBS	WSH	UBT	ASS	SLE	UWS	GRA	SNS	SWG	LES	BUL	AWS	UHH	SPS	PES	BTS	SoakTime	Lat	Lon	DistReef	HardCoral	Zoning	Days
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.98333	-19.18473333	147.1776333	11.58336601	0	Pre_zoning	-221
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.35	-21.73697667	149.6045	1.335010015	0	Post_zoning	95
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	166.08334	-19.49433	149.0131333	0	10	Post_zoning	514
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.23334	-12.13367	143.1762	4.43500318	0	Post_zoning	210
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	171.51667	-15.71480667	145.6196667	4.189956045	0	Pre_zoning	-267
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.75	-16.78375333	145.7565	6.686854202	0	Pre_zoning	-273
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.61666	-16.49647333	145.5557667	3.3275995	0	Pre_zoning	-266
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.11668	-17.83651667	146.7524667	2.018639471	0	Pre_zoning	-279
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.98333	-18.17655	146.9334	3.722052921	0	Pre_zoning	-280
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.68334	-17.44452	146.5238	0.664888708	20	Pre_zoning	-277
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.68334	-17.4863	146.4927667	2.347251322	0	Pre_zoning	-277
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.93333	-17.04699333	146.4021	3.120057619	0	Pre_zoning	-276
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.96668	-16.90617667	146.1212333	4.673116735	0	Pre_zoning	-275
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.91667	-16.91795333	146.0929	5.914127828	0	Pre_zoning	-275
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.86667	-18.65725	146.8355667	17.79615174	0	Pre_zoning	-280
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.7	-16.99629	146.4527667	0	0	Pre_zoning	-276
0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.73333	-14.68519	145.5840333	4.68861356	0	Pre_zoning	-270
0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.51667	-15.55373667	145.7224	5.218932722	0	Pre_zoning	-267
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.51667	-16.76394333	146.251	0	10	Pre_zoning	-275
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.35	-18.48341333	147.0065667	1.140057185	0	Pre_zoning	-280
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.91667	-18.48715	147.39515	0.733410117	15	Pre_zoning	-286
1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.55	-18.6226175	147.5515	0	32.5	Pre_zoning	-283
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.98333	-18.367105	147.27525	1.502243372	0	Pre_zoning	-286
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.16667	-18.9045325	147.837925	2.685624093	0	Pre_zoning	-285
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.6	-18.46063333	147.072	1.338907427	0	Pre_zoning	-280
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.18333	-18.44445	147.3374333	1.546380149	0	Pre_zoning	-286
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.66667	-18.0103	146.8204333	0.943286521	0	Pre_zoning	-279
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.13333	-18.7258375	147.6343	5.419860201	0	Pre_zoning	-283
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.09999	-18.7850975	147.9616	2.165452168	0	Pre_zoning	-285
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.06666	-18.77838333	147.0473333	9.655583397	6.666666667	Pre_zoning	-287
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.36666	-18.06707	146.4237333	1.374794557	0	Pre_zoning	-278
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.88333	-17.60867	146.3566333	5.508680166	0	Pre_zoning	-277
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.63334	-18.52403	147.363825	2.621566889	0	Pre_zoning	-286
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.15	-18.5258325	147.583	3.386065175	0	Pre_zoning	-283
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.11667	-17.64741333	146.3737667	1.217970374	13.33333333	Pre_zoning	-277
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.3	-18.32736333	146.5934667	8.487832878	0	Pre_zoning	-264
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.56666	-18.863085	146.7872	14.8005018	0	Pre_zoning	-287
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.51667	-16.95447667	146.4297	0.246711458	0	Pre_zoning	-276
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	186.96667	-14.69236333	145.6433	2.040488799	36.66666667	Pre_zoning	-270
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.78334	-19.11631	146.93525	5.428135852	0	Pre_zoning	-281
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.35	-19.03354667	146.5443	4.462908295	0	Pre_zoning	-281
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.73333	-18.23729667	146.3145333	0.448549913	6.666666667	Pre_zoning	-278
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.26667	-19.1848225	146.907925	5.149972935	0	Pre_zoning	-288
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.75001	-14.72165667	145.3973333	0.554440005	0	Pre_zoning	-269
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.95	-18.20363333	146.2633	4.984189655	0	Pre_zoning	-278
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.01666	-18.95323333	146.4667667	12.12856146	0	Pre_zoning	-281
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.06667	-19.12427	147.18665	13.91193401	0	Pre_zoning	-282
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.65	-18.77609333	146.3544	8.880529339	0	Pre_zoning	-264
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.56666	-18.82687667	146.3429333	9.241225279	0	Pre_zoning	-264
2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624.64999	-21.014715	150.58663	0.082899139	0	Post_zoning	1661
3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.88333	-21.02586083	150.3701583	0.161780641	11.66666667	Post_zoning	1660
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	684.53334	-21.02159	150.8521909	0.460626729	1.818181818	Post_zoning	1662
4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.48334	-21.05359583	150.7728	0.095887309	10.83333333	Post_zoning	1662
6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594.43333	-21.405925	151.63175	0.043390578	11	Post_zoning	1665
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.56666	-21.00317	149.8927917	0.269141352	10.83333333	Post_zoning	1655
4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.71668	-21.30123417	152.428325	0.107755364	17.5	Post_zoning	1666
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.53333	-21.86375	152.5142417	0.216800344	2.5	Post_zoning	1668
3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724.65534	-21.99557833	152.6596333	0.0909576	7.5	Post_zoning	1669
5	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.11666	-21.94549833	152.3080833	0.041427844	15.83333333	Post_zoning	1670
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686.98334	-21.47421	152.5556636	0.13748176	6.363636364	Post_zoning	1667
6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624.60002	-21.42828	152.57217	0.030265138	9	Post_zoning	1667
3	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	749.45001	-23.25135917	151.947975	0.306445077	10.83333333	Post_zoning	1678
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.65002	-23.756745	152.254825	0.018110142	5.833333333	Post_zoning	1679
3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.31668	-23.9092625	152.3809083	0	29.16666667	Post_zoning	1680
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	749.76666	-23.5200375	151.724325	0	0	Post_zoning	1677
19	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	749.65	-20.91218167	150.535075	0.927161955	1.666666667	Post_zoning	1661
10	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.61666	-20.979745	150.5191833	0.266503209	8.333333333	Post_zoning	1660
13	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623.53334	-20.884034	150.93761	0.08623974	1	Post_zoning	1664
7	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.43333	-20.96210917	150.9041333	0.210046638	0	Post_zoning	1663
9	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747.56666	-21.4681425	151.45115	0.104905767	33.33333333	Post_zoning	1665
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719.03335	-20.90061	150.028175	0.064266684	1.666666667	Post_zoning	1655
0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717.64999	-21.1071075	152.5343083	0.055137964	4.166666667	Post_zoning	1666
1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748.94999	-21.964035	152.5867917	0.201073232	0	Post_zoning	1669
3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702.61665	-21.98777667	152.6427417	0.074040033	0	Post_zoning	1669
1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747.13332	-21.99574583	152.4623417	0.16055671	0	Post_zoning	1670
11	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.23335	-21.55199833	152.5246917	0.042042365	10	Post_zoning	1668
7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687.25	-21.31962	152.5645273	0.152931292	10	Post_zoning	1667
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.27335	-23.1747125	151.9109917	0.326576107	2.5	Post_zoning	1678
0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	749.66668	-23.80209167	152.2779083	0.019094197	0	Post_zoning	1679
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.66668	-23.85033083	152.3637583	0.061687397	0	Post_zoning	1679
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.29999	-23.49437417	151.772825	0.121729358	0	Post_zoning	1677
17	0	3	10	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4919.98336	-22.8279635	151.6687988	2.519960988	10	Post_zoning	1952.2875
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743.16668	-18.16231	146.2636833	0.525942447	0	Post_zoning	2140.333333
27	22	9	3	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	4419.48333	-24.04841972	152.4886423	16.24429485	16.33802817	Post_zoning	1941.43662
4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477.64999	-24.049155	152.4876875	16.28018621	20	Post_zoning	1960
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607.36668	-17.9721	146.18431	1.693671452	0	Post_zoning	2140.3
2	0	7	0	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4689.30002	-22.64500158	151.5432329	0.068543693	4.605263158	Post_zoning	1951.736842
2	0	12	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4361.94998	-24.11560514	152.3692414	21.69538554	21.85714286	Post_zoning	1941.885714
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495.85002	-24.1140375	152.3677	21.54232114	13.75	Post_zoning	1960
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.45	-19.13934	147.2756	22.32923368	0	Pre_zoning	-1029.666667
0	0	0	0	5	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	900	-18.840286	146.9868467	11.18639073	3.333333333	Pre_zoning	-930.8
0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1812.5	-16.6336431	145.6837103	8.617168606	0	Pre_zoning	-888.9655172
0	0	0	0	0	0	1	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1812.5	-16.51401828	145.7487	5.609300912	0	Pre_zoning	-887.4827586
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300.93334	-11.96198857	143.3918571	0.05608846	10	Pre_zoning	-735
5	0	2	1	7	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	3360	-18.55016568	147.1301919	0.284306934	12.43243243	Pre_zoning	-1453.621622
0	0	1	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2590	-18.65319	146.5606607	1.961231841	2.5	Pre_zoning	-1555.642857
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500.4	-18.95149625	146.9457625	19.04625774	1.25	Post_zoning	741
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189.73334	-18.9644425	146.67215	3.324704836	0	Post_zoning	742
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.44999	-18.96418667	146.6734	3.321208615	3.333333333	Post_zoning	803
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.96666	-18.98624	146.72925	4.135937903	0	Post_zoning	742
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5	-18.9853	146.7282	4.039557566	0	Post_zoning	803
0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174.74998	-18.91121632	146.9352421	22.42510024	0	Post_zoning	800.1578947
0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	685.1	-18.91290091	146.9330727	22.18474266	0	Post_zoning	850
0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	858.41668	-18.90630071	146.9337643	22.90730328	0	Post_zoning	1002
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562.43332	-18.90278333	146.9420889	23.52122797	0	Post_zoning	1233
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.64999	-18.90970667	146.9418333	22.7745601	0	Post_zoning	859
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.03334	-18.9273475	146.9372	20.7616666	0	Post_zoning	1001
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.51667	-18.92738	146.9371	20.7553771	0	Post_zoning	1233
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.5	-18.66649	146.80836	14.99132726	0	Post_zoning	849
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.61667	-18.66648667	146.8083	14.98466373	0	Post_zoning	850
0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.33333	-18.66661	146.8083	14.98016931	0	Post_zoning	1001
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.90001	-18.6667375	146.807975	14.94307111	0	Post_zoning	1234
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5	-18.91554	146.9061	21.14994313	0	Post_zoning	859
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.01667	-18.915375	146.91355	21.35919409	0	Post_zoning	1232
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.98333	-18.8809775	147.0046	21.81757372	0	Post_zoning	741
0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	247.23333	-18.8819325	147.003575	21.95834832	0	Post_zoning	801
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.16666	-18.88147	147.0028667	21.94356553	0	Post_zoning	850
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.48333	-18.88213	147.0031	22.0005393	0	Post_zoning	859
0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	243.28333	-18.8820325	147.002775	22.00418319	0	Post_zoning	1003
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	229.28333	-18.881805	147.002425	21.99680723	0	Post_zoning	1234
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812.38332	-22.83103538	151.6719538	2.288249929	2.307692308	Post_zoning	960
2	2	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2062.11666	-22.82797091	151.6847485	2.92063561	21.81818182	Post_zoning	1131.575758
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.18335	-18.554805	146.767925	11.69365187	0	Post_zoning	1001
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	233.78333	-18.16169	146.263475	0.480871453	0	Post_zoning	802
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.51667	-18.1617	146.263325	0.489861753	0	Post_zoning	901
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.16667	-18.16249	146.26315	0.573085461	0	Post_zoning	1235
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.9	-18.2362925	146.31415	0.379625496	0	Post_zoning	901
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	-18.237125	146.31495	0.356933686	0	Post_zoning	1235
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304.55	-18.238062	146.31448	0.476119707	0	Post_zoning	802
20	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1061.69934	-24.04872824	152.4890471	16.29947742	11.76470588	Post_zoning	959
8	17	8	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2121.58332	-24.04775706	152.4931059	16.38073416	16.17647059	Post_zoning	1127.588235
0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	180.85	-17.97221333	146.1853333	1.786876956	0	Post_zoning	900
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.1	-17.97265	146.18445	1.740289961	0	Post_zoning	1235
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.01668	-16.797125	146.063575	2.956642672	0	Post_zoning	895
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.4	-16.7977525	146.06635	3.258376278	0	Post_zoning	895
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	187.56667	-16.79336	146.0594667	2.417312321	0	Post_zoning	899
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.01667	-16.7926725	146.05835	2.27772811	10	Post_zoning	899
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.01667	-16.79977	146.030625	0.349540248	17.5	Post_zoning	895
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	249.8	-16.7996575	146.03055	0.339953717	0	Post_zoning	895
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.68333	-16.7983275	146.028225	0.144138199	5	Post_zoning	899
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.53333	-16.79739667	146.0282	0.080936948	16.66666667	Post_zoning	899
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801.78333	-22.64947385	151.5543462	0.147766815	4.615384615	Post_zoning	961
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1831.35001	-22.64588733	151.5502167	0.106514696	5.333333333	Post_zoning	1131.933333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	187.43334	-19.15507333	147.1347	7.543471777	0	Post_zoning	799
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.48334	-19.15446	147.13435	7.533777086	0	Post_zoning	851
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.96667	-19.1545825	147.1357	7.665391422	0	Post_zoning	1003
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437.63333	-16.60990429	146.0659857	0.801027162	7.142857143	Post_zoning	900
0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	499.78334	-16.61460375	146.002175	0.891798969	1.25	Post_zoning	900
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.50001	-16.608285	145.9204	1.052358512	0	Post_zoning	898
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.33334	-16.6085375	145.921625	0.986322	0	Post_zoning	900
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.71668	-16.5402725	145.972925	0.617266878	0	Post_zoning	898
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.81667	-16.5407675	145.974175	0.557491063	0	Post_zoning	898.5
1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	935.84134	-24.115458	152.3699133	21.67084797	25.33333333	Post_zoning	957.4666667
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501.18334	-24.11364	152.3756625	21.39729508	31.25	Post_zoning	1125
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1438.29999	-24.11556304	152.3700391	21.67960745	15.65217391	Post_zoning	1126
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2062.5	-17.07823485	146.1285424	3.705888934	0.909090909	Pre_zoning	-885.6060606
